Datetime;Open;High;Low;Close;Adj Close;Volume;Variacao
2020-09-17T16:37:00Z; 99317,35; 99317,35; 99297,56; 99297,56; 99297,56;0;-1,956362e-04
2020-09-17T16:38:00Z; 99287,60; 99313,21; 99287,60; 99313,21; 99313,21;0; 1,576071e-04
2020-09-17T16:39:00Z; 99318,42; 99318,67; 99318,42; 99318,67; 99318,67;0; 5,497758e-05
2020-09-17T16:40:00Z; 99330,98; 99330,98; 99310,13; 99310,13; 99310,13;0;-8,598585e-05
2020-09-17T16:41:00Z; 99348,00; 99348,00; 99318,41; 99318,41; 99318,41;0; 8,337518e-05
2020-09-17T16:42:00Z; 99312,49; 99315,12; 99312,49; 99315,12; 99315,12;0;-3,312578e-05
2020-09-17T16:43:00Z; 99318,94; 99318,94; 99303,70; 99303,70; 99303,70;0;-1,149875e-04
2020-09-17T16:44:00Z; 99322,12; 99322,12; 99308,78; 99308,78; 99308,78;0; 5,115620e-05
2020-09-17T16:45:00Z; 99300,48; 99307,87; 99300,48; 99307,87; 99307,87;0;-9,163339e-06
2020-09-17T16:46:00Z; 99282,51; 99282,51; 99271,84; 99271,84; 99271,84;0;-3,628111e-04
2020-09-17T16:47:00Z; 99278,56; 99298,84; 99278,56; 99298,84; 99298,84;0; 2,719805e-04
2020-09-17T16:48:00Z; 99279,09; 99305,50; 99279,09; 99305,50; 99305,50;0; 6,707027e-05
2020-09-17T16:49:00Z; 99305,42; 99317,59; 99305,42; 99317,59; 99317,59;0; 1,217455e-04
2020-09-17T16:50:00Z; 99336,60; 99336,60; 99324,66; 99324,66; 99324,66;0; 7,118578e-05
2020-09-17T16:51:00Z; 99334,24; 99372,65; 99334,24; 99372,65; 99372,65;0; 4,831630e-04
2020-09-17T16:52:00Z; 99504,67; 99504,67; 99494,30; 99494,30; 99494,30;0; 1,224180e-03
2020-09-17T16:53:00Z; 99484,64; 99484,64; 99475,26; 99475,26; 99475,26;0;-1,913677e-04
2020-09-17T16:54:00Z; 99466,37; 99483,37; 99466,37; 99483,37; 99483,37;0; 8,152781e-05
2020-09-17T16:55:00Z; 99517,70; 99559,67; 99517,70; 99559,67; 99559,67;0; 7,669624e-04
2020-09-17T16:56:00Z; 99589,60; 99622,47; 99589,60; 99622,47; 99622,47;0; 6,307775e-04
2020-09-17T16:57:00Z; 99613,80; 99613,80; 99596,01; 99596,01; 99596,01;0;-2,656027e-04
2020-09-17T16:58:00Z; 99621,86; 99621,86; 99611,43; 99611,43; 99611,43;0; 1,548255e-04
2020-09-17T16:59:00Z; 99600,07; 99614,58; 99600,07; 99614,58; 99614,58;0; 3,162288e-05
2020-09-17T17:00:00Z; 99635,22; 99651,50; 99635,22; 99651,50; 99651,50;0; 3,706285e-04
2020-09-17T17:01:00Z; 99705,46; 99752,96; 99705,46; 99752,96; 99752,96;0; 1,018148e-03
2020-09-17T17:02:00Z; 99740,14; 99740,14; 99733,71; 99733,71; 99733,71;0;-1,929767e-04
2020-09-17T17:03:00Z; 99717,65; 99727,29; 99717,65; 99727,29; 99727,29;0;-6,437141e-05
2020-09-17T17:04:00Z; 99699,79; 99699,79; 99693,46; 99693,46; 99693,46;0;-3,392251e-04
2020-09-17T17:05:00Z; 99689,39; 99689,39; 99654,35; 99654,35; 99654,35;0;-3,923026e-04
2020-09-17T17:06:00Z; 99692,58; 99707,22; 99692,58; 99707,22; 99707,22;0; 5,305338e-04
2020-09-17T17:07:00Z; 99666,51; 99709,43; 99666,51; 99709,43; 99709,43;0; 2,216489e-05
2020-09-17T17:08:00Z; 99695,56; 99695,56; 99685,42; 99685,42; 99685,42;0;-2,407997e-04
2020-09-17T17:09:00Z; 99721,20; 99746,79; 99721,20; 99746,79; 99746,79;0; 6,156367e-04
2020-09-17T17:10:00Z; 99720,30; 99720,30; 99694,10; 99694,10; 99694,10;0;-5,282376e-04
2020-09-17T17:11:00Z; 99682,12; 99682,12; 99662,98; 99662,98; 99662,98;0;-3,121549e-04
2020-09-17T17:12:00Z; 99662,38; 99688,46; 99662,38; 99688,46; 99688,46;0; 2,556616e-04
2020-09-17T17:13:00Z; 99679,61; 99717,90; 99679,61; 99717,90; 99717,90;0; 2,953200e-04
2020-09-17T17:14:00Z; 99700,94; 99725,89; 99700,94; 99725,89; 99725,89;0; 8,012604e-05
2020-09-17T17:15:00Z; 99740,91; 99755,90; 99740,91; 99755,90; 99755,90;0; 3,009249e-04
2020-09-17T17:16:00Z; 99763,38; 99763,38; 99761,97; 99761,97; 99761,97;0; 6,084853e-05
2020-09-17T17:17:00Z; 99716,64; 99716,64; 99704,12; 99704,12; 99704,12;0;-5,798803e-04
2020-09-17T17:18:00Z; 99710,61; 99710,61; 99703,63; 99703,63; 99703,63;0;-4,914541e-06
2020-09-17T17:19:00Z; 99706,60; 99706,60; 99704,18; 99704,18; 99704,18;0; 5,516349e-06
2020-09-17T17:20:00Z; 99697,07; 99700,83; 99697,07; 99700,83; 99700,83;0;-3,359939e-05
2020-09-17T17:21:00Z; 99716,96; 99779,08; 99716,96; 99779,08; 99779,08;0; 7,848480e-04
2020-09-17T17:22:00Z; 99818,99; 99818,99; 99801,70; 99801,70; 99801,70;0; 2,267008e-04
2020-09-17T17:23:00Z; 99803,50; 99803,50; 99783,72; 99783,72; 99783,72;0;-1,801573e-04
2020-09-17T17:24:00Z; 99780,31; 99785,15; 99780,31; 99785,15; 99785,15;0; 1,433100e-05
2020-09-17T17:25:00Z; 99833,76; 99867,36; 99833,76; 99867,36; 99867,36;0; 8,238701e-04
2020-09-17T17:26:00Z; 99888,22; 99900,38; 99888,22; 99900,38; 99900,38;0; 3,306386e-04
2020-09-17T17:27:00Z; 99889,33; 99889,33; 99888,17; 99888,17; 99888,17;0;-1,222218e-04
2020-09-17T17:28:00Z; 99884,18; 99884,18; 99862,83; 99862,83; 99862,83;0;-2,536837e-04
2020-09-17T17:29:00Z; 99840,13; 99897,82; 99840,13; 99897,82; 99897,82;0; 3,503806e-04
2020-09-17T17:30:00Z; 99888,89; 99899,71; 99888,89; 99899,71; 99899,71;0; 1,891933e-05
2020-09-17T17:31:00Z; 99930,21; 99930,21; 99913,60; 99913,60; 99913,60;0; 1,390394e-04
2020-09-17T17:32:00Z; 99931,44; 99931,44; 99912,31; 99912,31; 99912,31;0;-1,291116e-05
2020-09-17T17:33:00Z; 99891,16; 99891,16; 99888,60; 99888,60; 99888,60;0;-2,373081e-04
2020-09-17T17:34:00Z; 99884,06; 99884,06; 99872,25; 99872,25; 99872,25;0;-1,636823e-04
2020-09-17T17:35:00Z; 99859,44; 99871,48; 99859,44; 99871,48; 99871,48;0;-7,709849e-06
2020-09-17T17:36:00Z; 99843,34; 99844,72; 99843,34; 99844,72; 99844,72;0;-2,679444e-04
2020-09-17T17:37:00Z; 99842,11; 99878,20; 99842,11; 99878,20; 99878,20;0; 3,353207e-04
2020-09-17T17:38:00Z; 99954,31;100015,99; 99954,31;100015,99;100015,99;0; 1,379580e-03
2020-09-17T17:39:00Z; 99991,07;100005,19; 99991,07;100005,19;100005,19;0;-1,079827e-04
2020-09-17T17:40:00Z;100016,61;100025,73;100016,61;100025,73;100025,73;0; 2,053893e-04
2020-09-17T17:41:00Z;100024,78;100024,78;100007,94;100007,94;100007,94;0;-1,778542e-04
2020-09-17T17:42:00Z; 99966,37; 99974,75; 99966,37; 99974,75; 99974,75;0;-3,318736e-04
2020-09-17T17:43:00Z; 99957,22;100003,44; 99957,22;100003,44;100003,44;0; 2,869725e-04
2020-09-17T17:44:00Z; 99975,68; 99975,68; 99967,23; 99967,23; 99967,23;0;-3,620875e-04
2020-09-17T17:45:00Z; 99956,45; 99997,19; 99956,45; 99997,19; 99997,19;0; 2,996982e-04
2020-09-17T17:46:00Z;100024,50;100036,96;100024,50;100036,96;100036,96;0; 3,977112e-04
2020-09-17T17:47:00Z;100076,50;100106,10;100076,50;100106,10;100106,10;0; 6,911446e-04
2020-09-17T17:48:00Z;100089,72;100089,72;100071,66;100071,66;100071,66;0;-3,440350e-04
2020-09-17T17:49:00Z;100094,05;100094,05;100074,23;100074,23;100074,23;0; 2,568160e-05
2020-09-17T17:50:00Z;100107,08;100107,08;100094,10;100094,10;100094,10;0; 1,985526e-04
2020-09-17T17:51:00Z;100107,04;100107,04;100076,99;100076,99;100076,99;0;-1,709391e-04
2020-09-17T17:52:00Z;100119,19;100127,79;100119,19;100127,79;100127,79;0; 5,076092e-04
2020-09-17T17:53:00Z;100137,47;100169,20;100137,47;100169,20;100169,20;0; 4,135715e-04
2020-09-17T17:54:00Z;100108,34;100108,34;100074,65;100074,65;100074,65;0;-9,439029e-04
2020-09-17T17:55:00Z;100054,71;100054,71;100038,75;100038,75;100038,75;0;-3,587322e-04
2020-09-17T17:56:00Z;100017,73;100017,73;100009,53;100009,53;100009,53;0;-2,920868e-04
2020-09-17T17:57:00Z;100014,25;100014,25;100010,00;100010,00;100010,00;0; 4,699552e-06
2020-09-17T17:58:00Z;100016,76;100042,62;100016,76;100042,62;100042,62;0; 3,261674e-04
2020-09-17T17:59:00Z;100029,55;100110,67;100029,55;100110,67;100110,67;0; 6,802101e-04
2020-09-17T18:00:00Z;100087,77;100124,27;100087,77;100124,27;100124,27;0; 1,358497e-04
2020-09-17T18:01:00Z;100096,45;100096,45;100069,01;100069,01;100069,01;0;-5,519141e-04
2020-09-17T18:02:00Z;100047,27;100050,66;100047,27;100050,66;100050,66;0;-1,833735e-04
2020-09-17T18:03:00Z;100086,76;100086,76;100067,21;100067,21;100067,21;0; 1,654162e-04
2020-09-17T18:04:00Z;100058,16;100058,16;100044,26;100044,26;100044,26;0;-2,293459e-04
2020-09-17T18:05:00Z;100068,01;100078,21;100068,01;100078,21;100078,21;0; 3,393498e-04
2020-09-17T18:06:00Z;100080,75;100100,91;100080,75;100100,91;100100,91;0; 2,268226e-04
2020-09-17T18:07:00Z;100070,23;100079,08;100070,23;100079,08;100079,08;0;-2,180799e-04
2020-09-17T18:08:00Z;100063,21;100063,21;100062,12;100062,12;100062,12;0;-1,694660e-04
2020-09-17T18:09:00Z;100052,34;100052,34;100051,19;100051,19;100051,19;0;-1,092321e-04
2020-09-17T18:10:00Z;100046,21;100052,76;100046,21;100052,76;100052,76;0; 1,569197e-05
2020-09-17T18:11:00Z;100040,77;100064,72;100040,77;100064,72;100064,72;0; 1,195369e-04
2020-09-17T18:12:00Z;100066,94;100066,94;100056,13;100056,13;100056,13;0;-8,584444e-05
2020-09-17T18:13:00Z;100048,40;100048,40;100040,85;100040,85;100040,85;0;-1,527143e-04
2020-09-17T18:14:00Z;100044,69;100052,69;100044,69;100052,69;100052,69;0; 1,183517e-04
2020-09-17T18:15:00Z;100056,76;100063,22;100056,76;100063,22;100063,22;0; 1,052445e-04
2020-09-17T18:16:00Z;100063,82;100064,27;100063,82;100064,27;100064,27;0; 1,049337e-05
2020-09-17T18:17:00Z;100065,51;100099,67;100065,51;100099,67;100099,67;0; 3,537726e-04
2020-09-17T18:18:00Z;100138,23;100138,23;100135,22;100135,22;100135,22;0; 3,551460e-04
2020-09-17T18:19:00Z;100142,90;100165,91;100142,90;100165,91;100165,91;0; 3,064856e-04
2020-09-17T18:20:00Z;100250,88;100250,88;100236,67;100236,67;100236,67;0; 7,064280e-04
2020-09-17T18:21:00Z;100227,81;100227,81;100192,13;100192,13;100192,13;0;-4,443484e-04
2020-09-17T18:22:00Z;100174,50;100174,50;100157,16;100157,16;100157,16;0;-3,490294e-04
2020-09-17T18:23:00Z;100143,19;100148,99;100143,19;100148,99;100148,99;0;-8,157180e-05
2020-09-17T18:24:00Z;100160,40;100160,40;100141,72;100141,72;100141,72;0;-7,259185e-05
2020-09-17T18:25:00Z;100174,19;100174,19;100152,37;100152,37;100152,37;0; 1,063493e-04
2020-09-17T18:26:00Z;100173,97;100178,78;100173,97;100178,78;100178,78;0; 2,636982e-04
2020-09-17T18:27:00Z;100185,15;100185,15;100164,25;100164,25;100164,25;0;-1,450407e-04
2020-09-17T18:28:00Z;100163,62;100163,62;100128,03;100128,03;100128,03;0;-3,616061e-04
2020-09-17T18:29:00Z;100099,87;100105,45;100099,87;100105,45;100105,45;0;-2,255113e-04
2020-09-17T18:30:00Z;100118,94;100118,94;100102,68;100102,68;100102,68;0;-2,767082e-05
2020-09-17T18:31:00Z;100067,86;100084,44;100067,86;100084,44;100084,44;0;-1,822129e-04
2020-09-17T18:32:00Z;100091,85;100091,89;100091,85;100091,89;100091,89;0; 7,443715e-05
2020-09-17T18:33:00Z;100091,99;100125,19;100091,99;100125,19;100125,19;0; 3,326943e-04
2020-09-17T18:34:00Z;100128,40;100128,40;100112,60;100112,60;100112,60;0;-1,257426e-04
2020-09-17T18:35:00Z;100101,67;100101,67;100100,62;100100,62;100100,62;0;-1,196653e-04
2020-09-17T18:36:00Z;100088,99;100088,99;100070,22;100070,22;100070,22;0;-3,036944e-04
2020-09-17T18:37:00Z;100036,54;100051,76;100036,54;100051,76;100051,76;0;-1,844705e-04
2020-09-17T18:38:00Z;100043,58;100043,58;100033,30;100033,30;100033,30;0;-1,845045e-04
2020-09-17T18:39:00Z;100023,08;100023,08;100011,85;100011,85;100011,85;0;-2,144286e-04
2020-09-17T18:40:00Z;100009,87;100056,92;100009,87;100056,92;100056,92;0; 4,506466e-04
2020-09-17T18:41:00Z;100043,16;100043,16;100038,29;100038,29;100038,29;0;-1,861940e-04
2020-09-17T18:42:00Z;100007,11;100007,11; 99998,01; 99998,01; 99998,01;0;-4,026458e-04
2020-09-17T18:43:00Z; 99981,19;100079,18; 99981,19;100079,18;100079,18;0; 8,117162e-04
2020-09-17T18:44:00Z;100013,73;100013,73; 99993,18; 99993,18; 99993,18;0;-8,593196e-04
2020-09-17T18:45:00Z; 99981,15; 99981,15; 99973,62; 99973,62; 99973,62;0;-1,956133e-04
2020-09-17T18:46:00Z; 99978,54; 99978,54; 99949,81; 99949,81; 99949,81;0;-2,381628e-04
2020-09-17T18:47:00Z; 99946,37; 99946,37; 99944,99; 99944,99; 99944,99;0;-4,822420e-05
2020-09-17T18:48:00Z; 99943,42; 99963,94; 99943,42; 99963,94; 99963,94;0; 1,896043e-04
2020-09-17T18:49:00Z; 99973,01; 99987,58; 99973,01; 99987,58; 99987,58;0; 2,364853e-04
2020-09-17T18:50:00Z; 99979,71; 99981,49; 99979,71; 99981,49; 99981,49;0;-6,090756e-05
2020-09-17T18:51:00Z; 99958,16; 99958,16; 99944,92; 99944,92; 99944,92;0;-3,657677e-04
2020-09-17T18:52:00Z; 99964,43; 99964,43; 99945,99; 99945,99; 99945,99;0; 1,070590e-05
2020-09-17T18:53:00Z; 99952,69; 99952,69; 99950,78; 99950,78; 99950,78;0; 4,792588e-05
2020-09-17T18:54:00Z; 99974,62;100030,35; 99974,62;100030,35;100030,35;0; 7,960918e-04
2020-09-17T18:55:00Z;100026,20;100048,59;100026,20;100048,59;100048,59;0; 1,823447e-04
2020-09-17T18:56:00Z;100063,87;100063,87;100038,78;100038,78;100038,78;0;-9,805236e-05
2020-09-17T18:57:00Z;100031,11;100058,92;100031,11;100058,92;100058,92;0; 2,013219e-04
2020-09-17T18:58:00Z;100046,48;100055,59;100046,48;100055,59;100055,59;0;-3,328039e-05
2020-09-17T18:59:00Z;100053,80;100053,80;100042,62;100042,62;100042,62;0;-1,296279e-04
2020-09-17T19:00:00Z;100061,16;100061,16;100046,05;100046,05;100046,05;0; 3,428539e-05
2020-09-17T19:01:00Z; 99990,58; 99990,58; 99973,78; 99973,78; 99973,78;0;-7,223673e-04
2020-09-17T19:02:00Z; 99977,31; 99977,31; 99962,07; 99962,07; 99962,07;0;-1,171307e-04
2020-09-17T19:03:00Z; 99958,00; 99958,00; 99957,47; 99957,47; 99957,47;0;-4,601745e-05
2020-09-17T19:04:00Z; 99961,19; 99961,19; 99923,63; 99923,63; 99923,63;0;-3,385440e-04
2020-09-17T19:05:00Z; 99899,22; 99903,56; 99899,22; 99903,56; 99903,56;0;-2,008534e-04
2020-09-17T19:06:00Z; 99899,94; 99934,70; 99899,94; 99934,70; 99934,70;0; 3,117006e-04
2020-09-17T19:07:00Z; 99959,99; 99976,79; 99959,99; 99976,79; 99976,79;0; 4,211750e-04
2020-09-17T19:08:00Z; 99982,14; 99998,37; 99982,14; 99998,37; 99998,37;0; 2,158501e-04
2020-09-17T19:09:00Z; 99984,15; 99985,11; 99984,15; 99985,11; 99985,11;0;-1,326022e-04
2020-09-17T19:10:00Z; 99992,77;100030,95; 99992,77;100030,95;100030,95;0; 4,584683e-04
2020-09-17T19:11:00Z;100054,46;100115,95;100054,46;100115,95;100115,95;0; 8,497370e-04
2020-09-17T19:12:00Z;100147,02;100147,55;100147,02;100147,55;100147,55;0; 3,156340e-04
2020-09-17T19:13:00Z;100127,84;100174,28;100127,84;100174,28;100174,28;0; 2,669062e-04
2020-09-17T19:14:00Z;100152,92;100153,93;100152,92;100153,93;100153,93;0;-2,031460e-04
2020-09-17T19:15:00Z;100151,86;100151,86;100132,39;100132,39;100132,39;0;-2,150689e-04
2020-09-17T19:16:00Z;100135,41;100135,41;100109,98;100109,98;100109,98;0;-2,238037e-04
2020-09-17T19:17:00Z;100134,07;100134,07;100116,89;100116,89;100116,89;0; 6,902409e-05
2020-09-17T19:18:00Z;100116,65;100125,40;100116,65;100125,40;100125,40;0; 8,500064e-05
2020-09-17T19:19:00Z;100144,10;100146,05;100144,10;100146,05;100146,05;0; 2,062414e-04
2020-09-17T19:20:00Z;100089,08;100105,39;100089,08;100105,39;100105,39;0;-4,060070e-04
2020-09-17T19:21:00Z;100113,32;100113,32;100108,60;100108,60;100108,60;0; 3,206621e-05
2020-09-17T19:22:00Z;100086,58;100086,58;100056,36;100056,36;100056,36;0;-5,218333e-04
2020-09-17T19:23:00Z;100025,96;100037,07;100025,96;100037,07;100037,07;0;-1,927913e-04
2020-09-17T19:24:00Z;100027,07;100027,07; 99988,96; 99988,96; 99988,96;0;-4,809217e-04
2020-09-17T19:25:00Z; 99997,47; 99997,47; 99973,63; 99973,63; 99973,63;0;-1,533169e-04
2020-09-17T19:26:00Z; 99948,95; 99982,25; 99948,95; 99982,25; 99982,25;0; 8,622274e-05
2020-09-17T19:27:00Z; 99970,30; 99972,10; 99970,30; 99972,10; 99972,10;0;-1,015180e-04
2020-09-17T19:28:00Z; 99977,59; 99985,48; 99977,59; 99985,48; 99985,48;0; 1,338373e-04
2020-09-17T19:29:00Z; 99992,22; 99992,22; 99989,87; 99989,87; 99989,87;0; 4,390638e-05
2020-09-17T19:30:00Z;100011,25;100011,25; 99998,16; 99998,16; 99998,16;0; 8,290840e-05
2020-09-17T19:31:00Z;100018,06;100027,85;100018,06;100027,85;100027,85;0; 2,969055e-04
2020-09-17T19:32:00Z;100027,76;100029,21;100027,76;100029,21;100029,21;0; 1,359621e-05
2020-09-17T19:33:00Z;100066,67;100095,14;100066,67;100095,14;100095,14;0; 6,591075e-04
2020-09-17T19:34:00Z;100058,94;100059,62;100058,94;100059,62;100059,62;0;-3,548624e-04
2020-09-17T19:35:00Z;100042,47;100042,47;100024,30;100024,30;100024,30;0;-3,529895e-04
2020-09-17T19:36:00Z;100030,38;100030,38;100020,56;100020,56;100020,56;0;-3,739091e-05
2020-09-17T19:37:00Z; 99995,26; 99995,26; 99983,70; 99983,70; 99983,70;0;-3,685242e-04
2020-09-17T19:38:00Z; 99973,56; 99973,56; 99930,17; 99930,17; 99930,17;0;-5,353873e-04
2020-09-17T19:39:00Z; 99957,07; 99963,10; 99957,07; 99963,10; 99963,10;0; 3,295301e-04
2020-09-17T19:40:00Z; 99992,20;100048,87; 99992,20;100048,87;100048,87;0; 8,580166e-04
2020-09-17T19:41:00Z;100044,26;100044,26;100020,94;100020,94;100020,94;0;-2,791636e-04
2020-09-17T19:42:00Z;100038,97;100038,97;100025,94;100025,94;100025,94;0; 4,998953e-05
2020-09-17T19:43:00Z;100044,05;100044,05;100028,80;100028,80;100028,80;0; 2,859258e-05
2020-09-17T19:44:00Z;100039,45;100039,45;100013,37;100013,37;100013,37;0;-1,542556e-04
2020-09-17T19:45:00Z;100005,54;100005,54;100002,21;100002,21;100002,21;0;-1,115851e-04
2020-09-17T19:46:00Z;100036,57;100036,57;100024,52;100024,52;100024,52;0; 2,230951e-04
2020-09-17T19:47:00Z;100024,22;100028,34;100024,22;100028,34;100028,34;0; 3,819064e-05
2020-09-17T19:48:00Z;100028,95;100053,84;100028,95;100053,84;100053,84;0; 2,549278e-04
2020-09-17T19:49:00Z;100061,10;100061,10;100044,12;100044,12;100044,12;0;-9,714770e-05
2020-09-17T19:50:00Z;100042,68;100054,12;100042,68;100054,12;100054,12;0; 9,995590e-05
2020-09-17T19:51:00Z;100064,55;100064,55;100026,32;100026,32;100026,32;0;-2,778496e-04
2020-09-17T19:52:00Z;100029,36;100029,36;100021,92;100021,92;100021,92;0;-4,398842e-05
2020-09-17T19:53:00Z;100026,71;100026,71;100022,22;100022,22;100022,22;0; 2,999343e-06
2020-09-17T19:54:00Z;100021,01;100037,17;100021,01;100037,17;100037,17;0; 1,494668e-04
2020-09-17T19:55:00Z;100049,19;100049,19;100049,19;100049,19;100049,19;0; 1,201553e-04
2020-09-17T19:56:00Z;100049,19;100049,19;100049,19;100049,19;100049,19;0; 0,000000e+00
2020-09-17T19:57:00Z;100049,19;100049,19;100049,19;100049,19;100049,19;0; 0,000000e+00
2020-09-17T19:58:00Z;100049,19;100049,19;100049,19;100049,19;100049,19;0; 0,000000e+00
2020-09-17T19:59:00Z;100049,19;100049,19;100049,19;100049,19;100049,19;0; 0,000000e+00
2020-09-18T13:00:00Z;100097,73;100101,91;100097,73;100101,91;100101,91;0; 5,269408e-04
2020-09-18T13:01:00Z;100098,74;100098,74;100096,80;100096,80;100096,80;0;-5,104798e-05
2020-09-18T13:02:00Z;100096,38;100096,38;100096,11;100096,11;100096,11;0;-6,893327e-06
2020-09-18T13:03:00Z;100099,34;100099,34;100098,06;100098,06;100098,06;0; 1,948128e-05
2020-09-18T13:04:00Z;100094,18;100094,18;100094,18;100094,18;100094,18;0;-3,876199e-05
2020-09-18T13:05:00Z;100081,23;100081,23;100081,23;100081,23;100081,23;0;-1,293782e-04
2020-09-18T13:06:00Z;100087,15;100087,15;100087,15;100087,15;100087,15;0; 5,915195e-05
2020-09-18T13:07:00Z;100085,01;100085,01;100076,33;100076,33;100076,33;0;-1,081058e-04
2020-09-18T13:08:00Z;100077,99;100079,74;100077,99;100079,74;100079,74;0; 3,407399e-05
2020-09-18T13:09:00Z;100089,82;100089,82;100088,18;100088,18;100088,18;0; 8,433275e-05
2020-09-18T13:10:00Z;100079,30;100079,30; 99806,51; 99806,51; 99806,51;0;-2,814218e-03
2020-09-18T13:11:00Z; 99797,85; 99797,85; 99628,42; 99628,42; 99628,42;0;-1,784353e-03
2020-09-18T13:12:00Z; 99647,16; 99647,16; 99629,99; 99629,99; 99629,99;0; 1,575856e-05
2020-09-18T13:13:00Z; 99615,46; 99686,09; 99615,46; 99686,09; 99686,09;0; 5,630835e-04
2020-09-18T13:14:00Z; 99676,02; 99729,43; 99676,02; 99729,43; 99729,43;0; 4,347648e-04
2020-09-18T13:15:00Z; 99722,96; 99746,31; 99722,96; 99746,31; 99746,31;0; 1,692580e-04
2020-09-18T13:16:00Z; 99734,93; 99759,29; 99734,93; 99759,29; 99759,29;0; 1,301301e-04
2020-09-18T13:17:00Z; 99729,75; 99745,24; 99729,75; 99745,24; 99745,24;0;-1,408390e-04
2020-09-18T13:18:00Z; 99749,97; 99749,97; 99738,10; 99738,10; 99738,10;0;-7,158236e-05
2020-09-18T13:19:00Z; 99700,32; 99765,90; 99700,32; 99765,90; 99765,90;0; 2,787300e-04
2020-09-18T13:20:00Z; 99714,74; 99748,04; 99714,74; 99748,04; 99748,04;0;-1,790191e-04
2020-09-18T13:21:00Z; 99740,08; 99752,90; 99740,08; 99752,90; 99752,90;0; 4,872276e-05
2020-09-18T13:22:00Z; 99730,74; 99737,99; 99730,74; 99737,99; 99737,99;0;-1,494693e-04
2020-09-18T13:23:00Z; 99728,42; 99802,14; 99728,42; 99802,14; 99802,14;0; 6,431852e-04
2020-09-18T13:24:00Z; 99919,35; 99961,33; 99919,35; 99961,33; 99961,33;0; 1,595056e-03
2020-09-18T13:25:00Z; 99975,34;100007,14; 99975,34;100007,14;100007,14;0; 4,582772e-04
2020-09-18T13:26:00Z; 99956,40;100016,98; 99956,40;100016,98;100016,98;0; 9,839297e-05
2020-09-18T13:27:00Z;100031,91;100081,53;100031,91;100081,53;100081,53;0; 6,453904e-04
2020-09-18T13:28:00Z;100065,58;100065,58;100004,28;100004,28;100004,28;0;-7,718707e-04
2020-09-18T13:29:00Z; 99996,17; 99996,17; 99927,40; 99927,40; 99927,40;0;-7,687671e-04
2020-09-18T13:30:00Z; 99865,31; 99875,85; 99865,31; 99875,85; 99875,85;0;-5,158745e-04
2020-09-18T13:31:00Z; 99841,79; 99841,79; 99833,12; 99833,12; 99833,12;0;-4,278312e-04
2020-09-18T13:32:00Z; 99791,42; 99834,63; 99791,42; 99834,63; 99834,63;0; 1,512524e-05
2020-09-18T13:33:00Z; 99843,13; 99937,94; 99843,13; 99937,94; 99937,94;0; 1,034811e-03
2020-09-18T13:34:00Z;100000,15;100069,28;100000,15;100069,28;100069,28;0; 1,314216e-03
2020-09-18T13:35:00Z; 99984,24;100037,08; 99984,24;100037,08;100037,08;0;-3,217771e-04
2020-09-18T13:36:00Z; 99940,47; 99940,47; 99940,47; 99940,47; 99940,47;0;-9,657419e-04
2020-09-18T13:37:00Z; 99786,94; 99822,92; 99786,94; 99822,92; 99822,92;0;-1,176200e-03
2020-09-18T13:38:00Z; 99778,29; 99833,06; 99778,29; 99833,06; 99833,06;0; 1,015799e-04
2020-09-18T13:39:00Z; 99827,75; 99827,75; 99820,72; 99820,72; 99820,72;0;-1,236063e-04
2020-09-18T13:40:00Z; 99859,19; 99859,19; 99806,11; 99806,11; 99806,11;0;-1,463624e-04
2020-09-18T13:41:00Z; 99822,90; 99891,90; 99822,90; 99891,90; 99891,90;0; 8,595666e-04
2020-09-18T13:42:00Z; 99830,43; 99830,43; 99735,77; 99735,77; 99735,77;0;-1,562990e-03
2020-09-18T13:43:00Z; 99720,23; 99741,41; 99720,23; 99741,41; 99741,41;0; 5,654942e-05
2020-09-18T13:44:00Z; 99775,67; 99775,67; 99765,33; 99765,33; 99765,33;0; 2,398202e-04
2020-09-18T13:45:00Z; 99727,84; 99727,84; 99666,17; 99666,17; 99666,17;0;-9,939325e-04
2020-09-18T13:46:00Z; 99608,93; 99608,93; 99574,53; 99574,53; 99574,53;0;-9,194695e-04
2020-09-18T13:47:00Z; 99600,02; 99600,02; 99506,35; 99506,35; 99506,35;0;-6,847132e-04
2020-09-18T13:48:00Z; 99531,74; 99532,71; 99531,74; 99532,71; 99532,71;0; 2,649077e-04
2020-09-18T13:49:00Z; 99532,17; 99532,17; 99529,63; 99529,63; 99529,63;0;-3,094460e-05
2020-09-18T13:50:00Z; 99539,47; 99542,68; 99539,47; 99542,68; 99542,68;0; 1,311167e-04
2020-09-18T13:51:00Z; 99394,33; 99427,25; 99394,33; 99427,25; 99427,25;0;-1,159603e-03
2020-09-18T13:52:00Z; 99464,29; 99534,50; 99464,29; 99534,50; 99534,50;0; 1,078678e-03
2020-09-18T13:53:00Z; 99516,91; 99530,54; 99516,91; 99530,54; 99530,54;0;-3,978520e-05
2020-09-18T13:54:00Z; 99572,79; 99572,79; 99557,40; 99557,40; 99557,40;0; 2,698669e-04
2020-09-18T13:55:00Z; 99583,97; 99583,97; 99525,01; 99525,01; 99525,01;0;-3,253400e-04
2020-09-18T13:56:00Z; 99579,79; 99611,99; 99579,79; 99611,99; 99611,99;0; 8,739512e-04
